enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
24814,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,1.0,99.0,Early Stage Startup,1.0,34,0.0
31919,city_45,0.89,Male,No relevent experience,Full time course,Graduate,STEM,5.0,,,3.0,89,1.0
2338,city_61,0.913,Male,Has relevent experience,no_enrollment,High School,,6.0,10000.0,Pvt Ltd,1.0,3,0.0
19728,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,11.0,10000.0,Pvt Ltd,4.0,52,0.0
26878,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,49.0,Funded Startup,2.0,9,1.0
7898,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,500.0,Pvt Ltd,1.0,20,0.0
6756,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,16.0,10000.0,Pvt Ltd,5.0,156,0.0
32372,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,,,2.0,42,0.0
14405,city_123,0.738,Female,No relevent experience,no_enrollment,Phd,STEM,2.0,9999.0,Pvt Ltd,1.0,12,0.0
26635,city_20,0.7959999999999999,,Has relevent experience,Part time course,Graduate,STEM,4.0,99.0,Pvt Ltd,1.0,11,0.0
29050,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,999.0,Pvt Ltd,4.0,64,0.0
16358,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,,,1.0,123,0.0
21145,city_173,0.878,,No relevent experience,no_enrollment,High School,,3.0,,,0.0,85,0.0
22563,city_136,0.897,,No relevent experience,,,,2.0,,,1.0,63,0.0
30786,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,4999.0,Public Sector,3.0,88,1.0
31097,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,999.0,Pvt Ltd,1.0,19,0.0
4918,city_103,0.92,Other,No relevent experience,Full time course,High School,,4.0,,Public Sector,3.0,27,1.0
19598,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,99.0,Pvt Ltd,1.0,24,0.0
30804,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,Arts,21.0,,,2.0,258,1.0
31901,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,10.0,Pvt Ltd,1.0,104,0.0
33314,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10000.0,Pvt Ltd,5.0,28,0.0
16551,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,21.0,500.0,Pvt Ltd,5.0,9,1.0
5906,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,500.0,Pvt Ltd,1.0,14,0.0
11930,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,99.0,Pvt Ltd,5.0,67,0.0
29239,city_103,0.92,Male,No relevent experience,Full time course,High School,,7.0,,,1.0,206,0.0
28698,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2.0,49.0,Pvt Ltd,1.0,182,1.0
27040,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,49.0,Pvt Ltd,5.0,97,0.0
26484,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5.0,500.0,Pvt Ltd,1.0,57,0.0
28204,city_28,0.939,,Has relevent experience,Full time course,Masters,STEM,21.0,500.0,Funded Startup,5.0,76,0.0
6926,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,21.0,,,5.0,58,0.0
14984,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3.0,99.0,Pvt Ltd,2.0,80,0.0
18373,city_138,0.836,Male,Has relevent experience,,Graduate,STEM,9.0,49.0,Pvt Ltd,1.0,166,1.0
26262,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21.0,999.0,Funded Startup,5.0,22,0.0
32704,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,500.0,Pvt Ltd,1.0,15,0.0
17288,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3.0,10.0,Funded Startup,2.0,34,1.0
25815,city_90,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,12.0,,,1.0,146,1.0
15390,city_74,0.579,Male,No relevent experience,,,,2.0,,,1.0,13,0.0
14753,city_114,0.926,,Has relevent experience,no_enrollment,High School,,5.0,10.0,Funded Startup,2.0,210,0.0
27474,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,10.0,Pvt Ltd,1.0,120,0.0
21186,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,6.0,,,0.0,85,0.0
22910,city_40,0.7759999999999999,,Has relevent experience,no_enrollment,Masters,STEM,16.0,500.0,Pvt Ltd,4.0,21,0.0
18522,city_50,0.8959999999999999,,No relevent experience,no_enrollment,Graduate,STEM,16.0,99.0,Pvt Ltd,,100,0.0
8313,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,10.0,Pvt Ltd,3.0,40,0.0
23578,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,99.0,Funded Startup,2.0,29,0.0
31787,city_103,0.92,Female,Has relevent experience,no_enrollment,Phd,STEM,21.0,500.0,Funded Startup,1.0,61,0.0
30494,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5.0,999.0,Pvt Ltd,1.0,82,0.0
19241,city_24,0.698,Male,Has relevent experience,,Graduate,STEM,4.0,,,1.0,106,0.0
11250,city_114,0.926,,No relevent experience,Full time course,Graduate,STEM,4.0,10000.0,NGO,1.0,68,0.0
20646,city_50,0.8959999999999999,,Has relevent experience,Full time course,Masters,STEM,8.0,4999.0,,0.0,97,0.0
15020,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14.0,999.0,Pvt Ltd,5.0,70,0.0
15605,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3.0,49.0,Pvt Ltd,2.0,5,1.0
23552,city_16,0.91,Male,No relevent experience,Full time course,High School,,3.0,10.0,Pvt Ltd,1.0,50,0.0
11387,city_75,0.939,Male,No relevent experience,no_enrollment,Primary School,,3.0,,,0.0,23,0.0
8774,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,9.0,999.0,Funded Startup,1.0,304,0.0
29451,city_67,0.855,Male,Has relevent experience,Part time course,High School,,9.0,500.0,Pvt Ltd,1.0,50,1.0
25960,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,99.0,Pvt Ltd,5.0,74,0.0
8591,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,3.0,,,0.0,306,0.0
31118,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,,,0.0,35,0.0
11239,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,99.0,Pvt Ltd,1.0,35,0.0
21190,city_99,0.915,,Has relevent experience,no_enrollment,Graduate,STEM,12.0,4999.0,Pvt Ltd,,20,0.0
26374,city_21,0.624,,No relevent experience,no_enrollment,Primary School,,0.0,,,0.0,15,1.0
16511,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,,,0.0,86,0.0
8071,city_100,0.887,,No relevent experience,Full time course,High School,,4.0,,,0.0,10,0.0
20466,city_13,0.8270000000000001,,Has relevent experience,no_enrollment,Masters,STEM,10.0,49.0,Pvt Ltd,5.0,108,0.0
11505,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,21.0,10000.0,Pvt Ltd,2.0,80,0.0
15675,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,1.0,99.0,Pvt Ltd,1.0,102,0.0
22176,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,,Pvt Ltd,2.0,20,0.0
22203,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5.0,,Other,1.0,5,0.0
13130,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,21.0,,,5.0,27,1.0
4033,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,500.0,Pvt Ltd,2.0,32,0.0
23179,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,4999.0,Pvt Ltd,5.0,32,0.0
3796,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10000.0,Pvt Ltd,5.0,91,0.0
26627,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6.0,10000.0,Pvt Ltd,3.0,6,0.0
29266,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,999.0,Pvt Ltd,5.0,28,0.0
15783,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,,,0.0,27,1.0
24652,city_46,0.762,Male,No relevent experience,Full time course,Graduate,STEM,6.0,,,1.0,46,0.0
26990,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,17.0,4999.0,Pvt Ltd,1.0,134,0.0
26594,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,20.0,4999.0,Public Sector,1.0,43,1.0
15666,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5.0,10.0,Pvt Ltd,5.0,22,0.0
679,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,500.0,Public Sector,1.0,24,0.0
8210,city_97,0.925,Male,No relevent experience,Full time course,Graduate,STEM,3.0,,,0.0,16,0.0
14569,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2.0,99.0,Pvt Ltd,2.0,68,1.0
15110,city_114,0.926,Male,No relevent experience,Full time course,High School,,5.0,,,2.0,111,0.0
587,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10.0,10000.0,Pvt Ltd,5.0,32,0.0
20657,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,17.0,99.0,Pvt Ltd,1.0,96,0.0
16952,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4.0,,Public Sector,1.0,48,1.0
11438,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10000.0,Pvt Ltd,5.0,12,0.0
24589,city_71,0.884,Male,No relevent experience,no_enrollment,Graduate,STEM,8.0,99.0,Pvt Ltd,2.0,18,0.0
9259,city_173,0.878,,No relevent experience,no_enrollment,Masters,Business Degree,15.0,500.0,Pvt Ltd,1.0,36,0.0
12287,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,4999.0,Pvt Ltd,1.0,28,0.0
18655,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,10000.0,Pvt Ltd,2.0,2,1.0
7858,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,3.0,500.0,Pvt Ltd,3.0,61,0.0
28431,city_160,0.92,,Has relevent experience,Full time course,Graduate,STEM,5.0,99.0,Pvt Ltd,0.0,36,0.0
5098,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,10.0,10000.0,Pvt Ltd,1.0,21,0.0
19180,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,,,1.0,78,1.0
19943,city_114,0.926,Male,No relevent experience,,High School,,8.0,,,0.0,32,0.0
4867,city_54,0.856,,Has relevent experience,no_enrollment,High School,,3.0,49.0,Pvt Ltd,1.0,134,0.0
32794,city_159,0.843,Male,No relevent experience,Full time course,Graduate,STEM,2.0,,Pvt Ltd,0.0,16,0.0
32640,city_21,0.624,,Has relevent experience,Full time course,,,2.0,,,1.0,168,1.0
18355,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8.0,99.0,Pvt Ltd,5.0,102,1.0
28159,city_61,0.913,Male,Has relevent experience,Part time course,Graduate,STEM,8.0,10.0,Pvt Ltd,1.0,48,0.0
15671,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3.0,999.0,Pvt Ltd,1.0,38,1.0
31468,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.0,99.0,Pvt Ltd,1.0,35,0.0
28863,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,99.0,Pvt Ltd,5.0,326,0.0
21378,city_76,0.698,Male,Has relevent experience,Part time course,Masters,STEM,10.0,99.0,Pvt Ltd,3.0,42,0.0
8027,city_80,0.847,Male,Has relevent experience,,Graduate,STEM,6.0,99.0,Public Sector,4.0,87,0.0
5161,city_76,0.698,Male,No relevent experience,Full time course,Graduate,STEM,2.0,,,1.0,107,1.0
13774,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,3.0,49.0,Pvt Ltd,5.0,17,0.0
26341,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16.0,10000.0,,1.0,24,0.0
21045,city_159,0.843,Male,Has relevent experience,Part time course,High School,,5.0,999.0,Public Sector,3.0,65,0.0
15733,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,17.0,10000.0,Pvt Ltd,5.0,14,0.0
10344,city_103,0.92,,Has relevent experience,Full time course,Masters,STEM,7.0,,,1.0,38,0.0
30901,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,6.0,500.0,Pvt Ltd,1.0,6,0.0
8848,city_103,0.92,Male,No relevent experience,Full time course,High School,,6.0,,,1.0,14,0.0
2351,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,10000.0,Pvt Ltd,4.0,22,0.0
12754,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,4.0,49.0,Early Stage Startup,1.0,48,0.0
1230,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,10000.0,Pvt Ltd,2.0,105,0.0
7514,city_160,0.92,,No relevent experience,Full time course,Graduate,STEM,4.0,,,1.0,58,0.0
14464,city_114,0.926,,No relevent experience,Full time course,High School,,4.0,999.0,Public Sector,1.0,166,0.0
25863,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,99.0,Funded Startup,1.0,50,1.0
10073,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,,,3.0,7,1.0
30646,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,10000.0,Pvt Ltd,2.0,23,0.0
24943,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,19.0,99.0,Pvt Ltd,3.0,160,0.0
12352,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21.0,10000.0,Pvt Ltd,5.0,127,0.0
24519,city_114,0.926,,Has relevent experience,Full time course,Masters,STEM,10.0,,Public Sector,,31,0.0
11088,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6.0,10000.0,Pvt Ltd,2.0,38,0.0
31688,city_50,0.8959999999999999,Male,No relevent experience,Full time course,Masters,Humanities,0.0,,,1.0,150,0.0
31462,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,999.0,Pvt Ltd,4.0,270,0.0
33205,city_100,0.887,,No relevent experience,Full time course,Masters,STEM,21.0,10000.0,Public Sector,0.0,86,0.0
28857,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,11.0,49.0,Pvt Ltd,2.0,25,1.0
356,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,99.0,Pvt Ltd,5.0,20,0.0
7669,city_103,0.92,Male,No relevent experience,Full time course,High School,,4.0,,,0.0,226,0.0
16627,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,21.0,500.0,Pvt Ltd,5.0,13,0.0
3424,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2.0,99.0,Other,1.0,8,0.0
6910,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,7.0,4999.0,Pvt Ltd,1.0,15,1.0
5357,city_90,0.698,,Has relevent experience,Full time course,Graduate,STEM,3.0,49.0,Pvt Ltd,1.0,14,0.0
22240,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,,,5.0,46,0.0
31763,city_7,0.647,Male,No relevent experience,Full time course,Graduate,STEM,4.0,,,0.0,133,0.0
2933,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,99.0,Pvt Ltd,5.0,47,0.0
14829,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,1.0,,,0.0,50,1.0
30139,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,,16.0,4999.0,Pvt Ltd,1.0,52,0.0
518,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,11.0,49.0,Pvt Ltd,1.0,56,0.0
27691,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,99.0,Pvt Ltd,1.0,312,0.0
12468,city_89,0.925,,No relevent experience,no_enrollment,Masters,STEM,3.0,,,0.0,97,0.0
10657,city_100,0.887,,Has relevent experience,no_enrollment,High School,,9.0,99.0,Pvt Ltd,2.0,3,0.0
6551,city_57,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,15.0,4999.0,Pvt Ltd,1.0,24,0.0
29992,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,10000.0,Pvt Ltd,1.0,35,0.0
8368,city_116,0.743,,Has relevent experience,no_enrollment,Graduate,No Major,7.0,,,,68,1.0
16694,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,6.0,,,0.0,100,0.0
20434,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,500.0,Funded Startup,5.0,145,0.0
4576,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,99.0,Pvt Ltd,1.0,240,0.0
32293,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,,,1.0,14,1.0
27823,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,10000.0,Pvt Ltd,2.0,25,0.0
21996,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,6.0,49.0,,2.0,55,0.0
14091,city_160,0.92,,No relevent experience,no_enrollment,Primary School,,4.0,,,0.0,26,0.0
6255,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,,,1.0,16,0.0
20218,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,10.0,Early Stage Startup,0.0,11,0.0
16262,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,,,5.0,65,1.0
30155,city_136,0.897,Male,No relevent experience,Full time course,,,1.0,,,0.0,53,0.0
27926,city_16,0.91,Female,No relevent experience,Full time course,Graduate,STEM,4.0,10.0,Early Stage Startup,1.0,34,0.0
20842,city_136,0.897,Female,Has relevent experience,no_enrollment,Graduate,STEM,5.0,10.0,Pvt Ltd,0.0,133,0.0
26147,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,,11.0,,,2.0,50,1.0
25088,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,10000.0,Pvt Ltd,1.0,7,1.0
17782,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4.0,,,0.0,39,1.0
7178,city_36,0.893,Female,No relevent experience,Full time course,High School,,3.0,99.0,Public Sector,1.0,146,0.0
25049,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,99.0,Pvt Ltd,1.0,24,0.0
30522,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,,,1.0,76,0.0
27730,city_46,0.762,,No relevent experience,no_enrollment,Masters,Humanities,1.0,10000.0,,0.0,30,0.0
14060,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,,,2.0,57,0.0
6481,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,99.0,Pvt Ltd,1.0,95,0.0
8670,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,999.0,Pvt Ltd,2.0,20,0.0
28942,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,,,1.0,34,0.0
10305,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,6.0,,,1.0,46,1.0
6905,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,10000.0,Pvt Ltd,4.0,22,0.0
23891,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,,,,29,0.0
22234,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,19.0,99.0,Pvt Ltd,2.0,37,0.0
21115,city_162,0.767,Male,Has relevent experience,no_enrollment,High School,,1.0,10.0,Pvt Ltd,0.0,41,0.0
868,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,4999.0,Pvt Ltd,3.0,330,0.0
30527,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,4999.0,Public Sector,1.0,139,0.0
11839,city_104,0.924,Male,No relevent experience,,,,0.0,,,0.0,21,0.0
15641,city_123,0.738,Male,No relevent experience,no_enrollment,Graduate,STEM,2.0,,,0.0,51,1.0
4247,city_28,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,21.0,99.0,Pvt Ltd,5.0,118,0.0
28003,city_162,0.767,Male,No relevent experience,Full time course,Graduate,Other,3.0,,,0.0,222,0.0
23138,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,,,0.0,23,1.0
23447,city_61,0.913,,No relevent experience,,,,3.0,,,0.0,19,1.0
22153,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,99.0,Pvt Ltd,4.0,52,0.0
8871,city_102,0.804,,Has relevent experience,no_enrollment,Masters,STEM,12.0,999.0,Pvt Ltd,2.0,58,0.0
28569,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,0.0,999.0,Pvt Ltd,5.0,54,1.0
11572,city_65,0.802,Male,Has relevent experience,Full time course,High School,,4.0,4999.0,Pvt Ltd,1.0,27,0.0
24689,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,10000.0,Pvt Ltd,5.0,46,0.0
31021,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,500.0,Pvt Ltd,1.0,20,0.0
17555,city_21,0.624,Male,No relevent experience,Full time course,High School,,11.0,,,0.0,50,1.0
32383,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6.0,,,2.0,23,0.0
19320,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,4999.0,Pvt Ltd,5.0,22,0.0
25996,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,,Pvt Ltd,1.0,109,0.0
25582,city_160,0.92,Male,No relevent experience,Full time course,High School,,5.0,,,1.0,60,0.0
30179,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,6.0,4999.0,Public Sector,1.0,5,0.0
2486,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,99.0,Pvt Ltd,5.0,29,0.0
30669,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.0,500.0,Pvt Ltd,1.0,76,0.0
21945,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,15.0,,,1.0,72,1.0
33252,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7.0,,,1.0,42,1.0
15463,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,1.0,500.0,Pvt Ltd,1.0,162,1.0
12245,city_65,0.802,,Has relevent experience,no_enrollment,Phd,STEM,21.0,500.0,Pvt Ltd,5.0,47,0.0
2589,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6.0,4999.0,Pvt Ltd,1.0,46,0.0
20673,city_21,0.624,,No relevent experience,Full time course,High School,,2.0,,,0.0,8,1.0
26063,city_136,0.897,,No relevent experience,Full time course,Graduate,STEM,2.0,999.0,Pvt Ltd,1.0,9,0.0
24335,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,18.0,49.0,Pvt Ltd,5.0,51,0.0
19674,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,99.0,Pvt Ltd,5.0,3,0.0
18402,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,,,2.0,11,0.0
11717,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,19.0,10000.0,Pvt Ltd,5.0,44,0.0
12659,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,21.0,4999.0,Public Sector,5.0,9,0.0
6914,city_128,0.527,,No relevent experience,Full time course,Graduate,STEM,0.0,,,1.0,12,1.0
6097,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,3.0,10000.0,Pvt Ltd,0.0,129,0.0
29753,city_114,0.926,Male,No relevent experience,,High School,,9.0,99.0,Pvt Ltd,0.0,46,0.0
17849,city_98,0.949,Male,Has relevent experience,no_enrollment,High School,,15.0,500.0,Pvt Ltd,5.0,26,0.0
32965,city_73,0.754,Male,No relevent experience,Full time course,Graduate,STEM,5.0,,,0.0,13,0.0
10973,city_57,0.866,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,99.0,,2.0,108,0.0
26230,city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,Other,21.0,10000.0,Pvt Ltd,5.0,12,0.0
11234,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,10000.0,Pvt Ltd,2.0,144,0.0
19825,city_180,0.698,Male,Has relevent experience,no_enrollment,Graduate,Other,15.0,,,5.0,31,1.0
22492,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.0,99.0,Pvt Ltd,5.0,70,0.0
14996,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,99.0,Pvt Ltd,1.0,39,0.0
26313,city_61,0.913,Male,No relevent experience,Full time course,High School,,3.0,,,0.0,97,0.0
5351,city_114,0.926,Male,No relevent experience,no_enrollment,,,9.0,,,0.0,30,1.0
17713,city_114,0.926,,No relevent experience,no_enrollment,Phd,Humanities,21.0,,,1.0,48,0.0
25710,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,21.0,500.0,Pvt Ltd,5.0,34,0.0
9762,city_114,0.926,Male,No relevent experience,Full time course,High School,,4.0,,,1.0,39,0.0
30380,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,4999.0,Pvt Ltd,1.0,58,0.0
6457,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10000.0,Pvt Ltd,2.0,49,1.0
32256,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2.0,,,1.0,82,0.0
4321,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,500.0,Pvt Ltd,2.0,66,0.0
2047,city_14,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,4.0,500.0,Pvt Ltd,0.0,44,0.0
22461,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,99.0,Funded Startup,2.0,30,1.0
11887,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,500.0,Pvt Ltd,1.0,42,0.0
987,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,10.0,Funded Startup,1.0,6,0.0
2042,city_102,0.804,Male,Has relevent experience,Full time course,,,11.0,500.0,Pvt Ltd,2.0,125,0.0
8185,city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,3.0,99.0,Pvt Ltd,1.0,156,0.0
