user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image_top_1,deal_probability
6ad0d4d1ebc4,Башкортостан,Уфа,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,42–44 (S),Демисезонное женское пальто молочного цвета в прек,В прекрасном состоянии.,1000.0,17,2017-03-21,Private,523.0,0.12579
59ade5ba4df5,Краснодарский край,Белореченск,Личные вещи,Детская одежда и обувь,Для мальчиков,Верхняя одежда,74-80 см (7-12 мес),Продаю осенне-зимний костюм,"Костюм в отличном состоянии, подкладка из плюша, очень мягкий и теплый, торг.",800.0,42,2017-03-26,Private,98.0,0.0
dbb009952fb7,Краснодарский край,Краснодар,Личные вещи,Товары для детей и игрушки,Игрушки,,,Настольная игра Сундучок Знаний Искусство,"Развивающая игра для детей ""Сундучок знаний:Искусство"" от BrainBox для детей 8+/
Очень увлекательная игра в отличном состоянии.",800.0,79,2017-03-18,Private,932.0,0.0
bef1c60960f1,Красноярский край,Красноярск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,Туфли,Туфли надевала один раз на выпускной. Несмотря на высоту каблука (15 см вместе с платформой) очень удобные.,2000.0,13,2017-03-20,Company,1627.0,0.0
a8b932f32478,Нижегородская область,Нижний Новгород,Личные вещи,Детская одежда и обувь,Для девочек,Брюки,62-68 см (2-6 мес),Джинсы на девочку в идеальном состоянии,"Джинсы в идеальном состоянии. Носили в основном в коляске. Носили примерно с 5-9 месяцев. Забирать центр Автозавода, около макдональдс.",500.0,3,2017-03-25,Private,118.0,0.0
31b163ad6197,Челябинская область,Челябинск,Личные вещи,Детская одежда и обувь,Для мальчиков,Комбинезоны и боди,74-80 см (7-12 мес),"Флисовая поддева, размер 80","Продам флисовую поддеву, на рост 80. Мы носили до 1 года и 3 месяца. Универсальная вещь: весной, осенью как верхнюю одежду, зимой в качестве поддевы",300.0,131,2017-03-16,Private,42.0,0.0
6381cadbd210,Свердловская область,Серов,Личные вещи,Детская одежда и обувь,Для мальчиков,Верхняя одежда,146-152 см (10-12 лет),Облегченная куртка,Красивая куртка в отличном состоянии,700.0,33,2017-03-19,Private,53.0,0.80323
e8a117d6f519,Кемеровская область,Кемерово,Личные вещи,Детская одежда и обувь,Для девочек,Платья и юбки,86-92 см (1-2 года),Платье,Платье голубое 82-98см,300.0,107,2017-03-25,Private,82.0,0.0
eebc5fc8f30e,Красноярский край,Красноярск,Личные вещи,Товары для детей и игрушки,Детская мебель,,,Кровать детская,"Кровать детская с матрасом в хорошем состоянии,спальное место2 на83 и плюс лестница44 см.",5500.0,3,2017-03-21,Private,819.0,0.20167000000000002
16f0ba0f6e37,Волгоградская область,Волгоград,Для дома и дачи,Ремонт и строительство,Стройматериалы,,,Кровельная вентиляция,"Кровельная вентиляция- один из важных элементов кровельной системы, обеспечивающий вентиляцию подкровельного пространства, способствующий вывентриванию конденсата, образующегося на внутренней стороне металлического листа кровельного покрытия в следствии перепада суточных температур",2500.0,4,2017-03-17,Company,1308.0,0.0
e5244c1c5dd2,Краснодарский край,Ленинградская,Бытовая электроника,Телефоны,iPhone,,,iPhone 5S,"Продажа оригинальных iPhone 5S/
Все цвета в наличии (Gold, Silver,Space Gray)/
16 gb- 15 тыс. рублей/
32 gb- 16 тыс.-17 тыс. рублей (зависит от цвета)",15000.0,1,2017-03-25,Private,2918.0,0.044360000000000004
ac35f736c6cb,Кемеровская область,Новокузнецк,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 57 м², 2/5 эт.","Хороший ремонт, натяжные потолки, современные межкомнатные двери. Дом в стороне от оживленной дороги, всегда тихо. Очень просторный подъезд, парковка для жильцов. Остановка в минуте от дома, рядом Леруа Мерлен, автоцентр Hyndai, ТЦ Квадрат.",2300000.0,8777,2017-03-20,Shop,2219.0,0.0
5656f13228c9,Ставропольский край,Минеральные Воды,Для дома и дачи,Бытовая техника,Для кухни,Холодильники и морозильные камеры,,Холодильник bosch,"Продаю холодильник BOSCH в хорошем состоянии класс А объем 316л морозильная камера внизу,91л.Высота 185см",20000.0,2,2017-03-16,Private,1809.0,0.0
48718d42bbb5,Саратовская область,Саратов,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,24,Кроссовки для девочки,Кроссовки для девочки в хорошем состоянии.,300.0,77,2017-03-23,Private,468.0,0.0
360b8b7c54e3,Краснодарский край,Краснодар,Для дома и дачи,Бытовая техника,Для кухни,Холодильники и морозильные камеры,,"Холодильник маленький, Beko","Рабочий, с морозилкой./
В ремонте не был.",5500.0,1320,2017-03-26,Company,1791.0,0.86521
dccb6d12c8b7,Краснодарский край,Новороссийск,Недвижимость,Квартиры,Продам,1,Новостройка,"1-к квартира, 45.4 м², 2/16 эт.","Продажа без комиссий и переплат! Продам 1 комнатную квартиру 45,4 м2 с индивидуальным газовым отоплением в новом доме. Жилой комплекс представляет собой трех секционный монолитно-блочный дом наличие всех центральных коммуникаций, подземная парковка и наземная гостевая автостоянка, бесшумные грузовые и пассажирские лифты OTIS, качественное утепление фасада и кровли, автономное индивидуальное отопление, накопительные емкости, обеспечивающие бесперебойную подачу воды даже в случае отключение центрального водоснабжения, общедомовые антенны для спутникового и эфирного телевидения и домофон, проведен волоконно-оптический кабель для подключения высокоскоростного интернета, уютная придомовая территория с местами для отдыха, оборудованными детской и спортивной площадками.В каждой квартире установлены: металлические входные двери, витражные металлопластиковые окна, лоджии и балконы застеклены и утеплены, высота потолков 3м, счетчики для учета расхода воды, газа и электроэнергии, двухконтурный газовый котел с поквартирной разводкой отопления. Возможна рассрочка. Застройщик. Звоните!",2360000.0,5,2017-03-24,Company,2221.0,0.1476
19e95146562b,Иркутская область,Иркутск,Бытовая электроника,Товары для компьютера,Флэшки и карты памяти,,,Карт-ридер Rocketek USB 3.0,"Продается Карт-ридер Rocketek USB 3.0 для SD, micro SD, TF, работа с micro sdhc sdxc",550.0,93,2017-03-23,Company,2815.0,0.0
4035a9f518ea,Новосибирская область,Новосибирск,Для дома и дачи,Бытовая техника,Для кухни,Мелкая кухонная техника,,Кофемашина Delonghi ecam 22.360.B б/у на гарантии,"Продам в отличном состоянии кофемашина Delonghi ECAM 22.360.B. Б/у. НА ГАРАНТИИ!!!.  с документами. Работает безупречно. ( Цена новой сейчас около 40 тыс. руб)./
Подробные характеристики/
/
Технические характеристики/
/
Тип/
эспрессо, автоматическое приготовление/
Количество групп/
1/
Используемый кофе: молотый / зерновой/
Тип нагревателя:термоблок/
Раздельные бойлеры/
есть/
Мощность 1450 Вт/
Объем резервуара для воды 1.8 л/
Максимальное давление 15 бар/
/
Настройки/
контроль крепости кофе, регулировка температуры кофе, регулировка порции горячей воды, предварительное смачивание, быстрый пар/
Автоматическая декальцинация/
/
Регулировка жесткости воды/
/
Возможность приготовления капучино/
есть, автоматическое приготовление/
Таймер; Автоотключение;  Встроенная кофемолка/
 регулировка степени помола, емкость контейнера для зерен 250 г/
Одновременное приготовление двух чашек; /
/
Дисплей есть, с подсветкой/
Подача горячей воды есть/
Подогрев чашек есть/
Контейнер для отходов есть/
Съемный лоток для сбора капель /
есть/
Особенности/
/
Материал корпуса/
пластик/
Индикатор уровня воды/
есть/
Индикация включения/
есть/
Размеры (Ш*В*Г)/
43x35x24 см/
Вес/
9 кг/
Дополнительная информация/
13 вариантов помола кофе; регулируемый дозатор кофе на разные чашки размером 86-142 мм; контейнер для отходов на 14 порций; автоматическая промывка системы; функция энергосбережения; регулировка порции кофе на чашку от 6 до 14 гр",29500.0,25,2017-03-27,Private,1830.0,0.1436
373625664235,Калининградская область,Калининград,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,39,Новые Босоножки,"Продам АБСОЛЮТНО НОВЫЕ босоножки! Очень красивые, классно смотрятся на ноге! размер 39, но пойдет и на +-1 размер. Замша. Мне не подошли по размеру, к сожалению.",600.0,16,2017-03-28,Private,505.0,0.0
90a83529061b,Самарская область,Самара,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,Без размера,Юбка,"Белая, длинная юбка",200.0,11,2017-03-24,Private,374.0,0.0
5326cd8c2965,Свердловская область,Краснотурьинск,Транспорт,Автомобили,С пробегом,Hyundai,Tucson,"Hyundai Tucson, 2007","Продам машину в очень хорошем состоянии, вопросы по телефону. торг приветствуется у капота. пробег родной",560000.0,51,2017-03-16,Private,2262.0,0.0
74bf4a18de33,Башкортостан,Уфа,Для дома и дачи,Мебель и интерьер,Текстиль и ковры,,,Турецкая сетка,,480.0,73,2017-03-19,Company,1422.0,0.12037
117d2ef142bc,Пермский край,Пермь,Личные вещи,Товары для детей и игрушки,Игрушки,,,"Развивающий центр ""Крокодил"" от K's Kids","Продам Развивающий центр ""Крокодил"" от K's Kids./
/
Состоит из отдельных головы и хвоста, и 4 больших кубиков с различными развивающими игрушками и сюрпризами./
/
Малыш будет развивать творческое мышление, ведь крокодила можно собирать в любой комплектности – голова + хвост, голова + 2 кубика + хвост и т.д./
/
Внутри каждой лапки крокодила находится пищалка, в хвосте - погремушка.На голове у крокодила есть 2 большие пуговицы, а на хвосте - 2 большие петельки. Их можно застёгивать, тогда у малыша получится очаровательный маленький крокодильчик./
/
4 мягких кубика выполнены из ткани с различной фактурой. У каждого кубика две шуршащие грани и цифры от 1 до 4, а также развивающие игрушечки:/
1) На 1-м – зеркальце диаметром 6,5 см (травмобезопасная зеркальная поверхность); /
2) На 2-м – кармашек с маленьким крокодильчиком, только вылупляющимся из яйца, привязанный к кубику веревочкой; /
3) На 3-м – прозрачный пластиковый роллер с цветными рыбками внутри (можно покрутить и погреметь); /
4) На 4-м – две тканевые странички для листания, в одной пищалка, в другой шуршалка, а под ними – прозрачный пластиковый кармашек, куда можно вложить фотографию малыша и играть в прятки! Одна страничка с черно-белыми узорами./
/
Материал: полиэстер./
Длина игрушки: 119 см. /
Размер кубика: 13х13х14 см./
/
Состояние отличное.",1500.0,152,2017-03-21,Private,857.0,0.0
f4769ef55368,Свердловская область,Екатеринбург,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Рубашки и блузки,42–44 (S),Блузка,,600.0,18,2017-03-26,Private,108.0,0.0
7f9379450a72,Красноярский край,Сосновоборск,Личные вещи,Товары для детей и игрушки,Велосипеды и самокаты,,,Самокат детский,,850.0,42,2017-03-26,Private,963.0,0.0
6bfbbf369f7a,Красноярский край,Норильск,Недвижимость,Квартиры,,,,"3-к квартира, 58 м², 1/5 эт.","Светлая ,теплая квартира расположена на 1 этаже 5-ти этажного панельного дома. Сделан современный ремонт: заменена проводка,в ванной комнате на стенах кафельная плитка,на полу плитка, новая сантехника(установлены водосчётчики), новая ванна. Все окна ПВХ,новые двери. На полу в коридоре и кухне- линолеум,в спальне- ковролин,в зале - ламинат. При продаже остаётся частично мебель,встроенная кухня и бытовая техника(стир.машина,посудомоечная машина,духов.шкаф,электроплита,холодильник) Близкое расположение к остановкам общественного транспорта,школам,магазинам./
 Доп. описание: санузел раздельный, пластиковые окна, в доме есть: открытый двор, наземный паркинг, без лифта, современный ремонт, также имеются:  интернет, кабельное телевидение,  железная дверь, Номер в базе: 1544200. Район: Центральный район",1740000.0,893,2017-03-25,Shop,2219.0,0.15102000000000002
5b4adb63a0f7,Краснодарский край,Краснодар,Транспорт,Автомобили,С пробегом,Land Rover,Range Rover Sport,"Land Rover Range Rover Sport, 2006","Максимальная комплектация люк мониторы в подголовниках и т.д. Данный автомобиль если не единственный то один из немногих без  пневмо подвески и активного стабилизатора, что значительно упрощает владения обслуживания и пользования данным авто без головной боли. Акпп, агрегаты, двигатель в норме, Масло от замены до замены держит , есть небольшие потертость лкп, салон чистый ухоженный, резина в хорошем состоянии как летняя так и зимняя (шипы). ЦВЕТ ТЕМНО СИНИЙ. Интересует обмен как равноценный так и с доплатой в обе стороны. российские, корейские, китайские, НЕ ИНТЕРЕСУЮТ.",850000.0,8,2017-03-23,Private,1118.0,0.34035
acec4d7e4b1a,Пермский край,Пермь,Личные вещи,Детская одежда и обувь,Для девочек,Трикотаж,62-68 см (2-6 мес),Костюм 68-74,"Вязаный костюм в отличном состоянии, штанишки новые, не носили. мягкий, тепленький, красивый. 150р.стахановская",150.0,334,2017-03-20,Company,109.0,0.2067
e9e6873d8e3c,Татарстан,Казань,Хобби и отдых,Велосипеды,Запчасти и аксессуары,,,"Тормоза дисковые новые, 5 колодок в подарок",по одному 350,600.0,86,2017-03-15,Company,2346.0,0.0
14631539549f,Ярославская область,Ярославль,Бытовая электроника,Телефоны,iPhone,,,iPhone 5s Space Gray с тачем на 16Gb,"Продаю Iphone 5s на 16 Gb/
С коробкой, к телефону есть документ /
Зарядку держит хорошо, не падал./
Звоните задавайте вопросы до с 9/00 до 21/00",13000.0,3,2017-03-26,Private,2918.0,0.0
656e5d9c047f,Краснодарский край,Краснодар,Для бизнеса,Оборудование для бизнеса,Промышленное,,,Рефконтейнер 40ф №1914-01,"Продаются Рефконтейнер Карриер Mic 2, № 1914-01/
Для хранения любой продовольственной продукции,/
Все Контейнеры прошли диагностику и ТО в Германии, на территории России не эксплуатировались. /
Сервис, Гарантия, Бесплатная доставка!!!/
Контейнера в наличии (огромный выбор )!! /
Нет необходимости ждать заказа из др.регионов и/
платить не малые суммы за доставку!",,1436,2017-03-17,Shop,2851.0,0.0
35dc8e61dee5,Нижегородская область,Нижний Новгород,Для дома и дачи,Посуда и товары для кухни,Посуда,,,"Сервиз Kahla, гдр",Сервиз кофейный на 6 персон. Буфетное хранение. 14 предметов. Без дефектов.,4900.0,106,2017-03-26,Company,1653.0,0.0
8222d65ab407,Красноярский край,Красноярск,Для дома и дачи,Мебель и интерьер,"Кровати, диваны и кресла",,,Кровать-чердак,без матраца б/у.,4500.0,1,2017-03-15,Private,,0.0
c0e3114f9e5c,Пермский край,Пермь,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,Gucci черные туфли,"Черные туфли , лак .",800.0,190,2017-03-15,Company,450.0,0.80323
9d145c81dc5a,Тюменская область,Тюмень,Личные вещи,Товары для детей и игрушки,Детские коляски,,,Коляска,Коляска в хорошем состоянии проездили на ней 1г 8 месяцев. Из минусов сломан замочек на накидке.,2500.0,7,2017-03-18,Private,1002.0,0.0
62e48a114f2b,Ростовская область,Ростов-на-Дону,Услуги,Предложение услуг,"Транспорт, перевозки",Аренда авто,,Аренда авто с водителем,"Комфортабельный автомобиль бизнес-класса Nissan Elgrand 7 посадочных мест, в аренду с водителем.Состояние авто отличное, салон не прокуренный, комплектация максимальная в отличном состоянии. Аккуратный и опытный водитель,со стажем безаварийного вождения.Для любых мероприятий в городе Ростове-на-Дону в Ростовской области, и в другие города; деловые поездки, проводы и встречи - аэропорты и вокзалы, свадьбы,торжества и т.д,- по городу 700р/час ( выходные дни 800р/час),/
- минимальный заказ 2 часа+1 час на подачу;/
- свадьбы: 800р /час (выходные дни 900р/час),/
минимальный заказ 3 часа + 1 час на подачу. Оплата наличными или безналичным расчётам. Платные парковки и участки дорог оплачиваются дополнительно. Индивидуальный подход к каждому клиенту, цены договорные, в каждом отдельном случае. Возможно долговременное сотрудничество, заключение договора. Постоянным клиентам скидки",700.0,5,2017-03-19,Private,1082.0,0.0
80573076f255,Краснодарский край,Краснодар,Для дома и дачи,Мебель и интерьер,Кухонные гарнитуры,,,Шкаф навесной,Шкаф для посуды,250.0,19,2017-03-27,Private,1429.0,0.18399000000000001
df810debbe09,Челябинская область,Челябинск,Транспорт,Автомобили,С пробегом,Renault,Logan,"Renault Logan, 2013","Автомобиль в отличном техническом состоянии, 1 владелец по ПТС, летняя резина на литых дисках в комплекте. Реальному покупателю торг. /
/
--------------------------------------------------------------------------------",335000.0,55,2017-03-21,Company,1132.0,0.7376
ae6ddc4c69ef,Ярославская область,Ярославль,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,Резиновые сапоги,"Сапоги резиновые заказаны с aliexpress, не подошёл размер.",1200.0,12,2017-03-23,Private,494.0,0.0
50f1ba75c80b,Свердловская область,Екатеринбург,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,25,Новые сандали (туфли),"Продам новые сандали, полностью натуральная кожа, профилактические. По стельке 16 см. /
Нам не подошли по размеру.",800.0,49,2017-03-15,Private,93.0,0.80323
5cac39777204,Саратовская область,Саратов,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,40–42 (XS),Куртка женская,"Осенне-весенняя,состояние хорошее, приталенная",300.0,4,2017-03-24,Private,545.0,0.0
b3dd19dca01a,Новосибирская область,Новосибирск,Личные вещи,Товары для детей и игрушки,Детская мебель,,,Манеж в идеале,"Манеж в идеальном состоянии, можно на подарок!!! ;), /
состояние нового, но новый стоит гоооораздо дороже!!! /
Сбоку растегивается, можно играть как в домике;/
Есть держатели, чтобы ребенок учился вставать, можно их снимать, крепить в любые места;/
Есть колесики, с фиксатором;/
Складывается в сумочку (как на фото, только желтая), очень удобно брать с собой в поездки, на дачу, гости и т.д;/
Можно в нем спать)",2000.0,12,2017-03-28,Company,826.0,0.80323
f1573c191e0b,Иркутская область,Иркутск,Личные вещи,Товары для детей и игрушки,Детские коляски,,,"Продам коляску для двойни,лёгкая, компактная,2 пер",,7000.0,10,2017-03-16,Private,1002.0,0.0
9f2283331221,Татарстан,Казань,Услуги,Предложение услуг,"Няни, сиделки",,,Няня,"очень люблю детей !своих двое ,погодки 1.5и 3 года сежу в декрете,играем ,кушаем,гуляем спим играем кушаем . вашего буду любить также могу оставить с начевой у себя ,забрать и привезти!",120.0,17,2017-03-16,Private,2273.0,0.375
8a458a99bb98,Омская область,Омск,Личные вещи,Товары для детей и игрушки,Велосипеды и самокаты,,,Детский велосипед,Продам велосипед в отличном состоянии. Очень удобный и маневренный.,3300.0,6,2017-03-24,Company,2370.0,0.0
ba7dfb6179ce,Иркутская область,Братск,Личные вещи,Детская одежда и обувь,Для мальчиков,Обувь,25,Туфли,"Продам туфли для мальчика,размер 25. В отличном состоянии,один сезон ходили.",1000.0,5,2017-03-21,Private,45.0,0.0
83ea7d8283c3,Воронежская область,Эртиль,Недвижимость,"Дома, дачи, коттеджи",Продам,Дом,,Дом 100 м² на участке 8 сот.,"продается дом в центре города. газ, центральный водопровод,кирпичные надворные постройки,гараж,погреб,колодец во дворе.",2500000.0,1,2017-03-24,Private,1309.0,0.20951999999999998
7d824c099f89,Свердловская область,Екатеринбург,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,44–46 (M),Платье для беременных и кормящих мам,Состояние идеальное одевала 2-3 раза,800.0,93,2017-03-23,Private,572.0,0.0
73082810f144,Ростовская область,Каменск-Шахтинский,Транспорт,Автомобили,С пробегом,KIA,Sportage,"KIA Sportage, 2012","Продается автомобиль. Состояние отличное. Один хозяин. Дизель. АКП - полный привод. Подогрев всех сидений и руля. Автопарковка. Двух зонный климат. Круиз контроль. Помощь при спуске. Люк, панорамная крыша. Новая 18 дюймовая резина + зимняя на дисках.",1200000.0,9,2017-03-16,Private,1118.0,0.0
acce05cc169a,Удмуртия,Сарапул,Недвижимость,Комнаты,Продам,,,"Комната 12 м² в 1-к, 1/2 эт.",Квартира в хорошем состоянии .дом после кап.ремонта.отопление центральное.,280000.0,341,2017-03-23,Company,,0.12895
09c369f364f7,Свердловская область,Екатеринбург,Бытовая электроника,Товары для компьютера,Комплектующие,Видеокарты,,Asus GeForce GTX 1060 dual 6G,"Продам совсем новую видеокарту еще на гарантий, с чеком с документами. Видеокарте всего 3 месяца! Все летит на максималках!",15000.0,6,2017-03-23,Private,2865.0,0.76786
27fe51579dcd,Свердловская область,Екатеринбург,Личные вещи,Товары для детей и игрушки,Велосипеды и самокаты,,,Два самоката Mini Micro оригиналы,"Mini Micro это трёх колёсные скутера для детей, в возрасте от двух до пяти лет, которые были разработаны при участии квалифицированных швейцарских врачей. Они учитывают особенности строения детского организма, способствуют развитию координации, укрепляют мышцы тела. Результатом этой работы стало то, что Mini Micro несколько лет подряд, дети и их родители, выбирают игрушкой года. /
/
Освоить вождение скутером ребёнку будет легко. Минимальный вес (1,8 кг) , а также особенная система управления самокатом (руль наклоняют, а не поворачивают) делают процесс обучения ездой лёгким и быстрым. Съемный Т-образный руль позволяет взять с собой любимый скутер в любую дальнею поездку. /
/
Основные характеристики: /
возраст: от 2 до 5 лет; /
материал: алюминий и пластик покрытый стекловолокном; /
руль: съёмный Т-образный; /
тормоз: задний; /
колёса: полиуретановые на шарикоподшипниках для езды на асфальте; /
передние колёса: диаметр 120мм; /
заднее колесо: диаметр 85мм; /
платформа: 34 × 11 см; /
высота руля: 67 см; /
вес самоката: 1,8 кг; /
максимальная нагрузка: до 20 кг; /
/
Состояние хорошее, качественные и надежные, ездят бесшумно в отличие от дешевых аналогов. Цена 3000 руб. за каждый.",3000.0,5,2017-03-20,Private,830.0,0.0
cb21196c3418,Пермский край,Пермь,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,110-116 см (4-6 лет),Костюм новый весна,Костюм новый. Фирма божья коровка. Мембрана. Размер 104-110+6 наверно.,2000.0,4,2017-03-16,Private,94.0,0.0
e81be6e5422c,Краснодарский край,Краснодар,Для дома и дачи,Ремонт и строительство,Двери,,,Дверь на 80,"Дверь от застройщика ширина полотна 80 см /
Имеются все комплектующие/
Героев - раведчиков",700.0,128,2017-03-19,Private,1373.0,0.16112
f5375d2168b7,Тульская область,Узловая,Личные вещи,Детская одежда и обувь,Для мальчиков,Трикотаж,Без размера,Кофточки,Детские кофточки от 0 до 1 года,10.0,60,2017-03-17,Private,66.0,0.0
bd4624b9fb18,Челябинская область,Копейск,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 44 м², 2/2 эт.","Продается двухкомнатная квартира в кирпичном доме. Квартира в обычном состоянии, установлены евроокна. Приличный подъезд. Уютный закрытый двор./
 /
Рядом с домом детская площадка, поликлиники, магазины, остановка общественного транспорта./
/
Один взрослый собственник. Документы к продаже готовы. ",890000.0,3235,2017-03-20,Shop,1447.0,0.24994
ea480d130a9c,Ставропольский край,Георгиевск,Недвижимость,Земельные участки,Продам,Поселений (ИЖС),,Участок 19.6 сот. (ИЖС),"Постройка,залит фундамент. Рядом с трассой,есть электроэнергия. Цена договорная",,11,2017-03-26,Company,,0.06514
82348911d21c,Ростовская область,Ростов-на-Дону,Недвижимость,Квартиры,Продам,1,Новостройка,"1-к квартира, 41 м², 22/22 эт.","Офис продаж!/
/
От подрядчика, цена НИЖЕ, чем у застройщика! /
 /
1-комнатная квартира, площадью 41 кв.м./
 /
Квартиры с видом на Дон!/
 /
Огороженная территория!/
 /
Консьерж в каждом подъезде!/
 /
Опорный пункт полиции!/
 /
Видео наблюдение!/
 /
Охраняемая территория!/
 /
Показ в любое удобное для Вас время./
 /
Помощь в оформлении ипотеки./
 /
Рассрочка./
/
Звоните!!! Выбор ограничен!!! ",,14724,2017-03-23,Shop,2221.0,0.04659
b08cddba8526,Новосибирская область,Новосибирск,Для дома и дачи,Мебель и интерьер,Текстиль и ковры,,,Одеяло холо-файбер 140*205,"Продам два одинаковых одеяла, размер 140*205 см./
Абсолютно новые, ни разу не использовались./
Цена указана за одно одеяло./
/
Одеяла находятся на Титова, рядом с Чистой Слободой. Доставка невозможна.",700.0,16,2017-03-24,Private,582.0,0.0
715e8384cfe3,Калининградская область,Калининград,Личные вещи,Товары для детей и игрушки,Игрушки,,,Продам игрушки,"Продам две машки, работают, поют, у маленькой маши дефект ноги))) волочится, но ходит на фото видно)). Торг уместен",350.0,10,2017-03-27,Private,847.0,0.0
5cfdf1ab66cd,Красноярский край,Красноярск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,37,Лодочки,"Классика всегда в моде! Эти туфельки для истинной леди. Состояние идеальное, были в эксплуатации всего один раз(в помещение). Цена для них смешная, покупала гораздо дороже.",800.0,152,2017-03-19,Private,432.0,0.0
56e9b7b8b3f1,Красноярский край,Красноярск,Недвижимость,Квартиры,Сниму,На длительный срок,1,Сниму 1-к квартиру,Сниму 1 ком. для себя в районе ТРЦ. ПЛАНЕТА в пределах 15000р. Агенства не беспокоить.,,9,2017-03-18,Shop,,0.29666
72799b6f51dc,Алтайский край,Славгород,Недвижимость,"Дома, дачи, коттеджи",Продам,Дом,,Дом 68 м² на участке 4 сот.,"Продаю дом 1/2, отопление ЦЕНТРАЛЬНОЕ, кирпичный, очень теплый, все коммуникации, 3 комн., 68м2, с/у раздельный, новая сантехника, душевая кабина, сделан ремонт, потолки натяжные, окна пластик, 2 гаража, улица асфальтированная, рядом остановка, д/сад, школа.",1450000.0,22,2017-03-19,Private,2219.0,0.07725
e612c51f42ec,Татарстан,Казань,Личные вещи,Детская одежда и обувь,Для мальчиков,Другое,,Свитер,"Свитер с капюшоном серого цвета(Н&М) на 6-8 лет рост 122-128./
Свитер синего цвета(Defacto) на 8-9 рост 128-134.",450.0,19,2017-03-18,Private,628.0,0.0
b396bd86107b,Тюменская область,Тюмень,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 79 м², 3/9 эт.","Продается просторная двухкомнатная квартира в кирпичном доме,в квартире сделан ремонт:установлены пластиковые окна(профиль немецкий),лоджия также остеклена пластиком и утеплена,в кухне-гостиной на полу кафель+теплый пол,в санузле кафель,установлена сантехника иностранного производства,межкомнатные двери хорошего качества,входная группа российского производства.Во дворе детский сад номер 121,а также во дворе имеется капитальный гараж(за дополнительную плату",3600000.0,18944,2017-03-20,Shop,1287.0,0.0
eb8536a63ca0,Ростовская область,Ростов-на-Дону,Бытовая электроника,Телефоны,Другие марки,,,Smart watch A1,"Дисплей: 1,54 дюйма TFT Разрешение: 240х240 Сенсорная панель: 2,5D Arc ёмкостный сенсорный экран,OGS Процессор: MTK6261-533 МГцПамять: 32+32  Мб Кол-во сим карт: micro SIMx1Камера: Есть (фото 640х480 и видео 320х240)Связь: GSM 850/900/1800/1900 МГц Языки: Русский, АнглийскийКарта памяти: Поддержка до 32 Гб Динамик: Есть Громкая связь: ЕстьBluetooth: V3. 0Аккумулятор: 380 мАч Совместимость: iOS, Android Корпус часов: Сталь Ремешок: Силикогель Вес: 55 г Размер: 48x41x12 мм/
/
Стильная модель ",1400.0,107,2017-03-24,Company,34.0,0.0
7c5946e6d00e,Алтайский край,Барнаул,Личные вещи,Детская одежда и обувь,Для девочек,Трикотаж,86-92 см (1-2 года),Туничка утепленная,размер 92-98. Подойдёт с 86 как платье.,400.0,303,2017-03-25,Company,108.0,0.0
cdd4b06ae517,Челябинская область,Челябинск,Транспорт,Автомобили,С пробегом,Hyundai,Sonata,"Hyundai Sonata, 2004","Автомобиль в хорошем техническом состоянии, ухоженный. Кондиционер, эл.стекл.подъёмники, сигнализация, электрозеркала, подушки безопасности, музыка Пионер, диски литье.Есть небольшие косяки на кузове.",275000.0,1,2017-03-22,Private,969.0,0.0
82a96987d0f8,Тюменская область,Тюмень,Недвижимость,Квартиры,Продам,3,Вторичка,"3-к квартира, 63.9 м², 2/10 эт.","Продается отличная квартира в новом кирпичном доме, закрытый двор, дом оснащён охранной системой, камеры видео наблюдения, пандусы для колясок, большая красивая детская площадка, огромное количество парковочных мест, в подъезде очень чисто и аккуратно, просторный лифт. В квартире сделан шикарный ремонт,просторная кухня + гостиная(перепланировка не узаконена), красивая спальня, замечательная детская, просторная прихожая, раздельный санузел, большая застеклённая лоджия.Район с развитой инфраструктурой: школа №69 , детский сад №78, городская поликлиника №5, западно-сибирский государственный колледж, продовольственный магазин в доме, салоны красоты, торговые центры, аптеки, пруд ""Южный"" - шикарное место для прогулок с семьей и близкими, зимой можно кататься на коньках, летом купаться и ловить рыбу. Внутренний номер предложения в компании - 171428",4400000.0,76625,2017-03-17,Shop,2219.0,0.04392
